ID	TCGA-2V-A95S-01A-11R-A37K-07_LIHC_TP	TCGA-2Y-A9GS-01A-12R-A38B-07_LIHC_TP	TCGA-2Y-A9GU-01A-11R-A38B-07_LIHC_TP	TCGA-BC-A10Q-11A-11R-A131-07_LIHC_NT	TCGA-BC-A10T-11A-11R-A131-07_LIHC_NT	TCGA-BC-A10W-11A-11R-A131-07_LIHC_NT	TCGA-3C-AAAU-01A-11R-A41B-07_BRCA_TP	TCGA-3C-AALJ-01A-31R-A41B-07_BRCA_TP	TCGA-3C-AALK-01A-11R-A41B-07_BRCA_TP	TCGA-A7-A0CE-11A-21R-A089-07_BRCA_NT	TCGA-A7-A0CH-11A-32R-A089-07_BRCA_NT	TCGA-A7-A0D9-11A-53R-A089-07_BRCA_NT
Group	LIHC_TP	LIHC_TP	LIHC_TP	LIHC_NT	LIHC_NT	LIHC_NT	BRCA_TP	BRCA_TP	BRCA_TP	BRCA_NT	BRCA_NT	BRCA_NT
RPS4X|6191	10.1222	10.3583	9.4189	10.0701	9.55698	9.83119	10.0206	10.1912	10.4901	11.0045	10.6957	10.0745
RPL4|6124	10.6263	11.0036	9.66377	9.93663	9.8721	10.1568	9.86041	9.93112	10.2429	10.5194	10.3151	10.1564
CES2|8824	8.48735	10.9979	9.79099	10.1997	9.68844	10.223	7.4334	7.64441	6.54546	7.50085	7.28229	7.38618
TMEM176B|28959	10.2575	10.9945	10.433	10.5898	10.6998	10.992	5.58366	8.66039	6.76879	7.81693	7.35845	7.19974
PSAP|5660	10.926	10.9892	10.852	10.4495	10.287	10.5423	10.2902	10.3928	10.2748	10.4626	10.7859	10.7706
HSPA5|3309	10.6228	10.776	10.9856	10.0741	9.84209	9.90808	9.87695	9.90081	9.60606	9.77215	9.39218	9.00204
C9|735	5.02388	8.88086	1.70142	10.8729	10.6424	10.9764	0	0	0	0	0	0.33754
MUC13|56667	10.9702	4.86214	9.65297	2.36312	1.38381	5.6058	0	0.0577623	1.79027	2.60646	0.685282	0.685282
PIP|5304	0.310699	0	0	0.592568	0	0	9.04899	0	8.03658	10.1293	10.9586	2.52641
MYH9|4627	10.0251	10.9474	10.2443	9.68633	9.47501	9.65746	10.0205	10.1302	10.534	10.566	10.3997	10.0652
DCN|1634	7.10497	8.0369	4.77184	9.08614	9.13659	8.99293	7.84483	8.77853	9.77995	10.511	10.9418	11.0786
TUBB|203068	9.61847	10.941	9.43212	9.29238	9.37501	9.15483	9.99036	9.92984	10.1088	9.40557	9.5421	9.53282
COL6A1|1291	7.16317	8.76233	7.10824	8.41693	7.97384	8.1934	8.49558	10.1755	10.9326	9.26579	10.0871	9.83816
FASN|2194	10.0078	10.6345	10.7117	9.80769	7.89692	9.21722	9.90776	10.0648	10.9321	9.92011	9.68121	9.63563
AOX1|316	8.18479	10.2422	8.43338	10.9293	10.6499	10.5961	3.79779	3.49411	4.67428	6.96307	7.13637	8.09312
MT1X|4501	5.57973	6.29895	3.0449	10.8368	10.6645	10.9263	5.4971	5.74581	6.22196	8.5954	7.36894	7.90066
GNAS|2778	9.7243	9.66072	9.96853	9.65085	9.33477	9.84834	10.3786	10.9142	10.228	10.1061	10.0815	10.0931
MT1E|4493	6.1506	6.29711	4.42848	10.6247	9.84665	10.9131	6.94844	5.72532	6.33449	8.08207	7.05277	6.48506
RPLP0|6175	10.9126	10.6972	10.1241	9.81886	9.61621	10.0434	9.6587	10.4216	10.4024	10.2848	10.0273	9.52374
DCXR|51181	8.02322	9.90748	8.5841	10.7756	10.052	10.91	7.33161	7.28166	8.1449	7.39256	7.418	6.87197
MDK|4192	10.8958	7.83479	8.52794	5.1299	4.87549	6.23637	8.50008	9.07306	8.95099	8.65251	7.57309	5.68798
HLA-DRA|3122	10.8938	9.64004	7.95823	8.42464	8.52536	9.22779	8.16748	9.49102	9.31256	9.59134	9.51116	9.85844
COL18A1|80781	8.1898	10.5925	10.2231	10.8881	10.3825	10.6493	8.51697	8.96521	8.94448	8.60288	8.64298	7.95195
GSTA2|2939	6.60123	10.8771	9.09088	8.69232	8.94011	9.03931	0	4.51179	0	1.8111	0.592568	0.531001
CTSB|1508	10.7488	10.6431	9.786	10.598	10.8762	10.6851	9.44802	9.99839	9.75485	9.7397	10.0637	9.93135
MCL1|4170	10.4001	9.45564	9.04688	9.63312	10.0588	10.8755	9.62797	8.65172	9.06361	9.47388	9.42933	9.59519
ARG1|383	6.41017	10.8754	9.26255	10.185	9.73607	10.3678	0.368462	1.16929	0	0	0.368462	1.07196
PEG10|23089	8.03657	5.24702	10.8731	6.67708	4.69296	4.78746	4.73539	6.71662	5.76311	7.34409	6.74732	6.04157
SDS|10993	6.19441	7.11558	8.38069	10.1711	7.92552	10.8717	5.34646	5.97984	5.23869	3.54611	3.77508	3.41595
FBP1|2203	6.74406	8.26668	8.14032	10.0646	9.90549	10.8672	7.46667	8.02377	7.42824	7.49962	7.4146	5.90838
SPP1|6696	9.32429	10.8635	4.55632	6.43935	6.45362	7.39449	8.07567	7.43678	6.82786	7.4262	8.47916	7.45565
TXNIP|10628	9.63332	9.93178	7.95085	9.77775	7.39695	8.59489	8.18098	8.93498	8.80227	10.4781	10.8575	11.3278
ITIH3|3699	9.96984	10.8571	10.7101	10.6894	10.6018	10.6085	2.23789	2.28528	1.00544	3.62344	2.56704	2.67393
COL6A3|1293	7.18387	8.23721	6.84375	7.53048	7.16085	7.1452	9.83881	10.4133	10.8566	9.6815	9.68769	10.1918
CANX|821	10.773	10.8507	10.4157	9.89404	9.66688	9.7231	10.0972	9.38813	9.54099	9.48175	9.56386	9.57266
SAA1|6288	5.57215	8.28375	5.04343	10.069	10.8405	9.26993	3.0109	5.2008	5.85967	9.20337	10.3811	9.4244
RHOB|388	8.79513	9.24155	8.38549	10.8327	9.80405	10.7136	8.6579	9.58537	9.69435	9.18028	9.54805	9.90745
COL6A2|1292	7.72886	8.84434	6.95655	8.11791	8.06022	8.2335	8.79715	10.2265	10.832	9.65277	10.5441	10.1219
LBP|3929	7.31122	9.99342	8.33639	10.0255	10.8243	10.5204	1.36138	5.26374	6.52928	4.89667	6.54057	5.49664
RPS20|6224	10.8231	10.2653	9.19421	9.5872	9.4656	9.74349	8.79725	8.99691	9.43682	9.89233	10.0037	10.1322
MSMB|4477	5.61313	1.36138	3.11068	1.80538	1.02095	2.3969	3.99824	10.8096	6.75924	1.7423	3.33687	0
CYP2C9|1559	6.89163	6.54391	10.0648	10.8078	10.6451	10.2596	0.261117	0.592568	0	1.24322	0.733861	1.36138
PABPC1|26986	10.7986	10.4922	9.56402	9.54853	9.15504	9.5423	10.0709	10.533	9.79781	10.0887	9.91819	9.94595
PDIA4|9601	9.63181	10.5464	10.7943	9.47524	9.1202	9.18112	8.59033	8.42972	8.51267	8.35815	7.89864	7.28568
LGALS4|3960	10.1467	10.794	6.1717	7.4961	8.06966	8.37494	2.20226	2.02144	4.6504	2.49722	1.4815	1.56663
HABP2|3026	10.7922	9.04693	9.85333	10.2025	9.96302	9.89281	0.368462	0.77484	1.42108	4.41885	1.23767	0
PPIB|5479	10.5862	10.7822	10.5478	9.8502	9.35036	9.93709	9.13224	9.39338	9.05679	9.2153	9.00954	8.54179
CCND1|595	8.35621	10.1549	8.45452	9.05562	8.27407	9.2508	10.7812	9.15969	9.91565	8.65974	9.08054	9.18214
SDC4|6385	9.82639	9.49288	8.69098	10.4545	10.3006	10.7729	8.02983	8.92418	8.78063	8.74523	8.78411	6.56205
SOD2|6648	10.7661	10.3195	9.18143	10.0953	10.4102	10.54	6.69522	7.72885	7.60779	8.50146	8.83847	8.95328
ASGR2|433	10.5418	9.80251	10.7652	10.4928	9.97381	10.4297	0.592568	1.89752	2.19988	2.61387	3.3256	2.66922
SPTBN1|6711	9.6405	10.2072	10.7617	9.76175	9.52785	9.73359	8.70686	8.64583	8.47264	9.1311	10.0603	11.3319
OSGIN1|29948	9.26993	10.7611	8.92052	8.04879	7.23273	7.62071	4.6504	6.83354	4.86214	6.22732	6.22901	5.40487
RPS6|6194	10.5747	10.0285	9.32331	9.80024	9.81575	10.2116	9.53231	10.1049	10.4095	10.7584	10.3703	9.94693
GPX2|2877	10.7579	10.4518	6.2804	7.81157	8.82365	9.48151	1.80538	3.15326	4.91741	6.12441	5.24998	4.5884
MGST1|4257	9.43356	10.1522	9.61581	10.1355	10.0733	10.7486	2.76085	9.01987	8.52136	8.23295	9.49241	9.71447
MUCL1|118430	0	0	0.0577623	1.32022	0	0.368462	5.75798	7.8786	8.38669	9.25112	10.7421	1.7423
UBB|7314	10.7411	10.7212	10.4104	10.5249	10.3859	10.3031	9.25258	9.52905	9.46614	9.61225	9.59489	9.47051
LOC653566|653566	8.42486	10.7405	7.91096	7.5251	7.52564	7.6811	7.01128	7.31479	7.4186	7.37082	7.24326	6.97422
TMSL3|7117	10.734	10.2041	8.63764	9.56409	9.53438	9.99168	8.87736	10.1459	10.1545	10.3222	10.6026	10.3917
BAAT|570	8.85152	9.803	9.8944	10.7334	9.37806	10.5445	0.892218	2.53443	0.685282	0	0.923276	0
CD63|967	10.7214	9.62708	9.27482	9.21473	9.19746	9.80394	8.44893	9.82776	9.8406	9.62003	9.8761	9.79677
FABP4|2167	2.9345	5.34711	3.54377	2.82249	2.91073	3.52718	3.84052	8.1197	4.37731	8.62843	10.7212	11.4091
LASS2|29956	10.3903	10.191	10.7176	9.95911	9.85093	9.83906	9.92628	9.11392	9.13288	8.49972	8.47171	8.219
CXCL10|3627	10.708	7.36455	4.68499	4.5662	4.29759	5.99396	4.19345	6.27887	5.54786	4.20257	4.28865	3.90237
RPL30|6156	10.7079	10.3094	9.21383	9.37475	9.29606	9.46514	9.12147	10.1477	9.42233	9.65796	9.61684	9.31665
GPC3|2719	10.7042	9.29569	9.81755	4.5384	4.03444	4.90353	7.51363	6.07388	4.42848	7.56011	8.09766	8.42955
PAH|5053	9.884	9.84289	10.6507	10.6828	10.205	10.6959	4.12261	2.14473	0.685282	2.20001	1.25136	0.86164
ACTA2|59	8.32495	8.49734	7.90195	7.14033	7.31666	7.82714	8.23757	8.82511	9.54212	10.6951	9.72749	8.07205
ATP5B|506	10.1303	10.4244	10.6945	9.63926	9.508	9.91309	8.90196	9.16624	8.98572	9.22083	9.34321	9.50454
F12|2161	6.29157	10.6844	10.1239	10.641	10.0418	10.0368	4.48217	5.07304	5.29835	3.50605	3.8149	1.38884
ST6GAL1|6480	8.99069	10.6825	10.4453	10.5429	10.2929	10.2768	5.70891	5.9353	6.76307	7.59152	7.92469	7.43873
SLC22A1|6580	3.91053	9.77645	9.29312	10.6779	10.0209	10.6327	0.0565028	0.500385	1.17434	1.08488	0.837666	0.735238
HAMP|57817	2.88789	3.392	4.22508	9.0305	10.6768	8.89782	3.81396	3.65699	2.0588	4.19847	2.06389	0
FURIN|5045	9.98801	10.6722	10.0282	9.75632	9.18533	9.6493	8.76302	8.7105	7.85387	7.54141	8.03837	8.10056
ECHS1|1892	9.37246	9.86267	10.102	10.4492	10.0975	10.6713	7.61392	8.27231	8.02352	7.80626	8.42671	8.64052
PPDPF|79144	8.02158	9.11526	8.26539	7.446	7.09257	7.99261	9.21744	10.6653	9.31394	8.5398	8.56047	7.0521
SDC1|6382	9.21841	10.5661	10.5814	10.145	9.6282	10.6635	8.7628	8.7111	9.51597	8.22931	7.92876	5.57492
KRT5|3852	1.59074	0	1.09056	5.23644	4.55344	4.4015	1.07335	1.36485	8.14045	10.6519	9.76605	7.70592
CYP2B6|1555	5.743	7.11883	7.79688	10.401	10.6495	8.92199	1.20446	1.32022	0.592568	0.876935	0.927268	0
KRT14|3861	0.89298	1.97694	1.2756	2.61827	1.17473	1.39632	0	1.26721	8.45501	10.6487	9.75002	6.07021
SERPINF1|5176	9.34216	10.2226	10.4177	10.6449	10.1303	10.6015	6.80798	8.80048	8.84186	9.45961	9.55572	10.0452
HLA-E|3133	10.6388	9.5285	8.71572	8.80986	8.95738	9.30292	7.79372	8.81634	8.57346	9.1717	9.63371	9.64629
PTP4A1|7803	10.174	10.1573	9.91749	10.4024	10.3586	10.636	7.02333	7.82933	7.83555	7.6071	7.57599	7.45947
SERPINE1|5054	8.77617	7.68386	4.42276	9.0153	8.79042	10.6351	7.46903	8.44485	7.63275	6.98005	6.56205	6.84523
FMO3|2328	6.90675	10.0294	3.75346	10.6279	9.58294	10.154	1.89294	2.52727	3.53539	4.81671	4.66926	4.52449
ATP5A1|498	9.59213	10.2711	10.6265	9.49469	9.27669	9.86941	9.2745	9.1525	8.93831	9.30629	9.38412	9.29105
ANG|283	8.46856	10.0395	9.41452	10.4521	10.0204	10.6195	4.04251	6.09358	5.52837	6.47269	6.22326	6.45968
NUCB1|4924	9.18143	9.92334	10.6176	9.6377	9.37856	9.75967	8.95241	8.64056	8.45033	8.88852	9.21421	9.08197
SERPINA6|866	7.932	10.1272	10.6125	9.95233	9.73489	9.9689	1.58093	0	3.57161	7.17624	4.96047	1.20446
CD36|948	6.23441	8.2239	6.89871	7.49942	6.75344	7.32975	5.42233	7.97009	5.4983	8.54111	10.6121	10.9533
SCP2|6342	8.591	10.2167	9.69861	10.6113	9.8949	10.5714	8.06424	7.54406	7.94544	7.91364	8.59076	8.35611
SEPHS2|22928	9.7183	10.6082	9.64995	9.75586	9.71686	9.90354	7.98108	8.26323	7.61046	7.51547	7.5665	7.07087
PRDX1|5052	9.94837	10.6062	8.84707	9.09952	8.97424	9.52362	8.45687	9.02316	8.93619	8.87538	9.07881	8.40911
GPX3|2878	7.41698	9.77514	9.31	10.043	9.61887	10.5886	6.03061	7.91832	6.12545	8.72939	10.3741	10.7847
GLUD1|2746	8.61722	9.28656	9.17399	10.5817	10.1479	10.5011	7.69962	7.89224	7.9403	8.67277	8.42498	8.36894
GPI|2821	9.19177	10.1711	10.5759	8.83681	8.56159	9.18492	8.71832	8.83062	8.71324	8.29581	9.04104	9.04018
SOD1|6647	9.0386	10.5757	9.66656	9.99077	10.2404	10.4452	8.64135	8.52426	8.23179	8.31837	8.56686	8.62556
TM4SF4|7104	10.1655	10.2284	10.5755	9.48357	9.45266	9.60083	0.671829	0	1.26721	1.34234	1.00544	0.500385
CYP27A1|1593	9.63214	10.5755	9.39383	10.1908	10.0617	10.3457	6.00033	7.01193	6.80566	7.06249	7.33763	6.64816
SLC38A2|54407	9.35392	8.87319	7.51262	10.099	9.83745	10.5747	8.10493	7.70094	8.06637	8.3615	8.2684	8.65482
UGT2B7|7364	8.2343	9.9168	8.36521	10.4416	10.1104	10.5714	0	0	2.082	0.592568	3.12797	0
CPB2|1361	9.0336	9.8164	10.3951	10.5678	10.148	10.126	0.592568	0.685282	0	0	0	0
RPL23|9349	9.77889	9.65406	8.47949	9.21771	9.02027	9.46297	9.0536	9.56498	10.5597	9.67274	9.77445	9.37877
ANXA2|302	9.57241	10.5592	6.86589	8.52318	8.20193	9.09482	9.21614	9.28644	9.87426	9.79116	10.233	10.5659
HDLBP|3069	9.57602	10.5559	9.90414	9.73074	9.29991	9.5636	9.3217	9.24264	9.55125	9.48311	9.63568	9.9187
CBR1|873	8.31126	10.5485	9.00546	8.61509	8.43007	9.54028	6.74078	6.89132	6.2636	7.16706	6.96393	6.968
HSD17B6|8630	6.4552	10.0403	10.4971	10.3807	10.3002	10.5381	4.14115	4.35849	5.02669	2.88613	2.53922	1.56073
EEF1A2|1917	3.42529	8.84159	9.46467	3.22284	2.26623	5.64191	10.3117	10.5363	6.59757	5.9132	5.06397	0.793616
CFL1|1072	10.5354	10.2196	9.03718	9.18871	8.98394	9.65708	9.28246	9.95959	10.1809	9.55704	9.613	9.14566
SPINK1|6690	10.5224	7.71289	4.02251	8.00737	3.53487	8.34117	0	2.14481	2.5475	3.11068	0.537895	0
GNB2L1|10399	10.4622	10.5219	9.47731	9.87488	9.66218	9.91522	9.73341	10.1864	10.0605	10.4658	10.2526	9.71435
TUBA1B|10376	10.5212	10.297	8.71481	8.4413	8.43601	8.52529	9.51012	10.0507	9.9046	9.36896	9.5745	9.19428
APOM|55937	10.5175	9.74806	8.31214	9.49529	9.12946	9.29633	3.20096	3.33687	4.20789	4.03355	4.12934	3.71713
EIF3CL|728689	10.0464	10.5174	9.13982	9.38554	8.91603	9.16539	8.91387	9.12094	8.77248	8.95832	9.05902	9.15181
BSG|682	10.5142	9.26842	9.39889	8.91382	8.49617	9.02317	9.6355	9.76302	9.56481	8.85376	9.16444	8.96538
COX6C|1345	9.31515	8.63906	9.11866	8.4722	8.20001	8.71276	10.5118	10.1117	8.86416	8.2321	7.66008	7.4624
TAGLN|6876	7.76938	8.1798	7.3518	7.35692	7.30047	7.84071	8.36428	9.18443	9.77854	10.5115	10.1138	9.09711
SLC7A2|6542	8.03171	7.95613	9.26473	9.77526	9.59961	9.8945	10.5107	7.84791	8.20648	7.86451	6.45206	6.6475
SHROOM3|57619	7.16704	7.26403	6.84482	7.15383	6.32436	7.05962	10.51	6.83744	8.0722	8.30644	7.60525	4.78991
SLC27A5|10998	6.60393	9.56324	8.58698	10.5063	10.2921	10.322	4.85337	4.89539	3.95572	4.88216	4.7946	3.88225
RPS18|6222	10.0003	10.5055	9.59778	9.70607	9.63168	9.89055	9.95101	10.0301	10.2499	10.4966	10.4231	9.80512
C6|729	4.99613	9.05029	10.1477	10.5055	10.198	10.0642	1.78955	3.39895	1.68186	4.89822	5.16345	6.44543
LRP1|4035	9.21304	10.3313	9.27678	9.82936	9.35988	9.57582	8.02725	9.02272	9.25719	9.46486	10.5034	11.2391
PRSS23|11098	7.42709	6.94449	6.20209	6.64795	7.05052	6.68845	10.5002	8.34608	9.21793	8.62982	7.8327	7.38717
CYP8B1|1582	2.22747	8.87724	6.07993	10.4946	9.45478	10.3464	2.02862	0.592568	1.13909	2.26623	2.32993	1.78955
RPS19|6223	10.4935	9.89586	9.44225	9.20944	9.12522	9.85818	9.37618	9.97072	9.76901	9.8783	9.50859	8.3425
ERBB2|2064	6.51767	8.32893	6.41673	8.46506	7.07665	8.06589	8.86988	9.31215	10.4919	8.81775	8.51553	6.97992
SERPINA7|6906	10.3493	8.45105	10.4894	9.16795	8.83142	9.23396	0	0	0	0	0	0
G0S2|50486	5.65249	8.2695	8.17864	8.22711	8.14873	10.4838	3.8428	5.97984	3.60617	5.90285	8.98223	9.64435
TMEM176A|55365	9.40508	10.4836	9.63207	10.0452	10.1556	10.3505	4.77833	8.44524	6.27864	7.20637	6.51972	6.28058
RPL13|6137	10.4805	10.3829	9.18389	9.65291	9.65496	10.2747	9.72185	10.0856	9.79954	10.2997	10.1129	9.214
H3F3B|3021	9.88318	10.0226	8.60612	9.21523	9.28961	9.39066	9.27731	9.93837	10.4805	9.46454	9.3697	8.96454
CD81|975	9.09167	9.9835	8.26642	10.4752	9.98378	10.3852	9.59142	9.57598	9.298	9.64351	9.9773	10.059
NUMA1|4926	8.65685	9.40643	8.29521	8.18071	7.70545	8.14021	10.4749	9.22399	9.37976	9.3155	9.24028	8.98925
PTRF|284119	7.34987	8.43076	7.43544	7.11314	7.73281	7.50384	7.90229	8.70134	9.0287	9.55456	10.4748	10.8499
METTL7A|25840	8.133	10.4738	9.96815	10.2677	10.3209	10.3214	6.65122	6.28396	6.76259	8.20176	8.49858	8.73691
UGT1A6|54578	9.98314	10.2275	7.13552	9.49497	9.40966	10.471	0	0	1.36564	3.74431	2.60967	4.02074
RPL5|6125	10.0643	10.4666	8.74002	9.36495	9.43787	9.60596	9.34507	9.60408	9.63583	10.3792	10.0493	9.70616
IGFBP3|3486	10.4644	7.44249	7.09506	10.0639	9.96439	9.79562	6.3601	7.7591	7.97874	8.23766	9.00835	8.86961
ECM1|1893	4.76395	6.06379	4.55157	7.88608	7.78572	7.45819	10.4629	7.83329	7.7566	6.84085	7.8327	7.56407
RARRES2|5919	9.73347	10.1382	10.2598	10.2632	9.97059	10.4544	5.77844	6.99463	7.18851	7.47652	8.23694	8.7761
CFI|3426	8.86715	9.32456	9.82623	10.4535	9.87122	10.2328	3.88204	5.11746	6.05228	7.43598	6.65632	6.52541
ABHD2|11057	8.90639	10.4499	8.95053	9.45344	9.15048	9.62675	9.53905	7.68357	8.94405	7.6403	7.76721	7.91713
PDIA6|10130	9.76487	10.4481	10.3328	9.01465	8.7195	8.90872	8.60265	8.34068	8.59413	8.6609	8.57292	8.23444
PTMA|5757	10.4447	10.0449	9.08444	9.27435	9.31551	9.50353	9.27841	9.91646	10.2203	9.70933	9.52871	9.18439
MAGED2|10916	7.89618	8.70301	7.96242	7.78572	7.15696	7.81883	10.4433	9.62807	10.3924	9.28875	8.88672	7.88699
APLP2|334	9.86157	10.4428	9.79228	10.0571	9.66103	9.89616	9.66077	9.51424	9.33644	9.78121	9.78187	9.65746
BCAM|4059	6.96414	9.03097	8.80807	8.04655	7.51534	7.77905	10.4426	9.88612	9.69908	9.46079	8.83847	7.56776
TIMP3|7078	7.85205	8.52138	7.9047	8.57471	8.52714	9.06912	10.4421	9.95917	10.1576	9.6268	10.2651	11.0458
IGFBP2|3485	9.78335	10.0847	6.78559	9.72424	10.4333	9.32581	7.82437	8.43584	7.89247	8.48697	7.8634	6.01208
SLC39A14|23516	8.464	9.70149	10.0412	10.2762	10.432	9.99429	7.50305	6.79876	6.81433	7.49398	7.09357	7.25088
MUC1|4582	6.71659	3.9769	1.49072	5.46806	4.41885	4.84057	9.36862	7.13766	10.4273	8.69369	8.61834	4.22349
HPN|3249	9.42811	9.48242	10.4269	9.94252	9.34005	9.78346	8.0069	7.11431	4.59682	6.4164	6.17883	1.86294
RRBP1|6238	10.1697	10.424	10.137	10.0149	9.86568	9.91882	8.66166	8.65961	8.98515	9.07163	8.73093	8.52419
F5|2153	9.02208	10.4197	10.3875	9.92314	9.64349	9.39541	3.08887	3.90126	3.41951	2.7245	3.43298	4.75453
PFN1|5216	10.4178	9.87143	9.43564	9.38303	9.23659	10.0546	8.96315	9.54656	9.26227	9.16345	9.20926	8.74529
LGALS3BP|3959	10.4138	10.3166	10.0636	9.13508	8.69601	8.94298	9.56007	10.2423	9.48001	9.23329	9.62122	9.40845
RPS12|6206	10.1984	10.4122	9.21463	9.13723	9.0608	9.47731	8.23433	9.07814	9.35021	9.97537	9.7797	9.15561
AKR1C4|1109	8.2123	10.4099	9.89707	9.15989	9.1937	9.74167	0.368462	0	0	0	0	0.65033
LDHA|3939	9.03038	10.2695	9.44328	10.0632	10.0898	10.4098	9.49215	8.99376	9.08761	9.2745	9.38895	9.6666
CAT|847	8.02158	10.1538	9.09369	10.4086	9.91631	10.2761	6.94247	6.88678	7.42971	7.99146	8.65583	10.0081
CYP1A2|1544	0	4.72385	1.0775	10.0547	10.032	10.4084	0	0.592568	0	0.592568	0.500385	0
HSPB1|3315	10.0616	10.1301	9.06497	8.31238	8.39683	9.05111	9.05162	10.4081	9.71945	8.41184	9.12541	8.03398
IDH1|3417	8.97449	10.4077	8.86869	9.60313	9.3811	9.62642	7.08293	7.325	8.06559	7.94541	8.3756	8.55211
RPL10|6134	10.4047	10.1608	9.32664	9.46499	9.31778	9.39872	9.58925	9.57405	9.8282	9.96778	9.93195	9.48939
EIF4G1|1981	9.6885	10.4039	9.78695	9.54667	9.30592	9.56507	9.52622	9.12494	9.04362	8.97903	8.87606	8.98183
HSPD1|3329	9.94391	10.4022	9.56948	9.41206	9.48608	9.73341	8.77721	8.44835	8.4197	8.77932	8.54229	8.385
SLC2A2|6514	7.8917	10.3324	9.92	10.3958	10.11	9.94592	0	0	0	0	0	0
RPS11|6205	10.3945	10.1776	9.72424	9.78566	9.38261	9.9292	9.4658	10.1183	10.0226	10.3416	10.2408	9.92203
RPS8|6202	10.2457	10.3939	8.93814	9.39158	9.41898	9.78645	9.69134	9.84473	9.99758	10.3658	10.0317	9.4665
RPS3|6188	10.3939	10.0747	8.95867	9.17647	9.25263	9.3676	9.34426	9.8008	9.9679	10.3084	10.1354	9.31307
ATP1A1|476	10.0541	10.3925	9.44683	9.08307	9.03943	9.32313	9.23981	9.18342	9.37219	9.84552	9.44584	8.54243
CRIP1|1396	6.90475	6.32794	5.11799	5.61313	6.03787	5.80814	8.07899	8.64296	10.3901	7.66873	8.44409	7.43363
AQP9|366	6.49375	10.0546	8.15737	10.3869	10.0964	10.0302	1.71162	4.45438	1.97694	2.34978	5.3278	5.60159
TMPRSS6|164656	6.74876	9.02485	10.3707	8.92212	8.25036	8.41715	7.67848	6.25999	2.89868	5.35861	4.20057	0
GOT1|2805	10.1436	8.85266	10.3706	9.77241	9.62238	10.1057	6.37665	5.91593	6.8747	6.78286	6.78033	6.02693
LMNA|4000	10.3697	10.0425	9.14377	8.62587	8.98457	9.1382	8.84808	8.92731	9.63578	9.26381	9.5476	9.24899
GRN|2896	9.55436	10.3679	8.60722	8.61341	8.25088	8.90531	9.34847	8.84757	8.63973	8.87698	9.21207	8.72034
YWHAZ|7534	10.1742	9.50107	8.53346	8.90191	8.77416	9.14441	9.51779	10.3661	9.63756	9.37502	9.36465	9.51308
EEF1G|1937	10.1642	10.3642	9.38118	9.41524	9.24106	9.76348	9.87532	9.63075	9.68025	10.3011	10.1789	9.59879
TSKU|25987	7.26052	10.3629	6.90174	9.78566	8.81091	9.08273	5.80786	7.72965	7.42009	7.4125	8.2858	8.75914
ZFP36|7538	8.90096	7.93487	6.87936	9.91936	9.40154	10.3577	6.8328	7.51781	8.29078	8.70853	9.07011	10.23
UGT2B15|7366	9.51377	10.2935	10.3553	9.34949	9.24908	9.8343	2.43056	5.36623	5.36439	5.27933	1.80709	1.33433
HNRNPA2B1|3181	10.3438	10.352	9.90539	9.29835	9.21791	9.67495	9.78687	9.77485	9.7604	9.59193	9.33965	9.17515
PCK2|5106	8.75179	9.69953	9.15462	10.3436	9.97618	9.95807	7.26371	6.33185	6.84827	6.81541	6.90734	6.9118
APP|351	8.54578	10.2402	9.00945	9.67696	9.58087	9.51348	9.61188	8.92007	10.0846	10.3384	9.97463	9.3269
POR|5447	8.35397	10.0389	9.56325	10.3239	9.43787	10.3367	7.21091	7.48882	7.77467	7.31663	7.75745	7.59066
BIRC3|330	10.3359	7.67925	5.20401	6.19032	6.85118	7.17012	5.5153	5.83977	6.38319	5.87827	6.243	5.77068
GNS|2799	8.95261	9.27191	8.33255	8.24197	8.02093	8.2918	10.3346	8.09733	8.31831	8.41445	9.15343	9.7048
RPL13A|23521	10.3336	9.95731	9.33917	9.30719	9.19543	9.42408	9.38064	9.79692	10.0241	10.2959	9.99496	9.18083
SERF2|10169	10.3315	9.92818	9.30236	9.31389	9.11822	9.6841	9.01681	9.39341	9.55408	8.93182	9.14779	8.95212
ETS2|2114	8.20904	8.34403	7.99024	9.50413	9.92945	10.3295	6.69352	6.60405	6.99085	7.89264	7.8816	8.05586
ACAA2|10449	9.06659	10.2784	9.49183	9.78909	9.88756	10.3293	6.64586	7.23309	6.89753	7.36017	7.95167	8.42632
BGN|633	8.25349	9.18101	7.53155	9.79473	9.65784	9.62179	9.25946	10.3289	10.1438	8.12452	8.1647	8.01767
POSTN|10631	6.02587	7.16007	4.0772	7.01212	6.01372	6.32615	9.17236	10.1382	10.3287	8.80493	7.39029	8.02202
SAA4|6291	4.65506	8.5637	6.98934	10.1091	10.1311	10.3278	0	1.17708	0.824102	4.15558	5.19522	2.61827
FLNA|2316	8.42002	10.0739	7.9735	7.79317	7.74932	7.81238	9.18145	9.37675	10.1053	10.224	10.3274	10.269
DDX5|1655	10.0502	9.62543	8.76452	9.18471	9.19807	9.55322	9.31526	9.11352	10.3262	9.6405	9.29345	9.38191
ACAA1|30	8.38023	9.01566	9.12652	9.80018	9.62166	10.321	6.66273	7.19437	7.21563	7.5995	7.71037	7.3287
PTMS|5763	9.18717	9.36734	9.56746	9.95897	9.94851	10.3204	8.34127	7.67687	9.22188	8.252	8.38552	7.62006
